customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Churn_Predicted,Risk_Tier,Revenue_At_Risk,Retention_Action
1907-UBQFC,Male,1,No,No,10,Month-to-month,Fiber optic,Electronic check,72.85,688.65,Yes,0.7946,Yes,Critical,694.64,Immediate call — offer 2-year contract discount
7508-SMHXL,Female,1,No,No,15,Month-to-month,Fiber optic,Credit card (automatic),89.0,1288.3,No,0.7872,Yes,Critical,840.73,Immediate call — offer 2-year contract discount
3865-YIOTT,Male,0,Yes,Yes,72,One year,Fiber optic,Bank transfer (automatic),106.1,7848.5,No,0.2971,No,Medium,378.27,Loyalty email — highlight service value
5993-BQHEA,Male,0,No,No,12,One year,No,Credit card (automatic),20.05,267.0,No,0.1505,No,Low,36.21,Standard engagement — quarterly check-in
6024-RUGGH,Male,0,Yes,Yes,72,Two year,No,Bank transfer (automatic),25.2,1798.9,No,0.0104,No,Low,3.14,Standard engagement — quarterly check-in
6513-EECDB,Male,1,Yes,No,1,Month-to-month,Fiber optic,Electronic check,73.55,73.55,Yes,0.893,Yes,Critical,788.16,Immediate call — offer 2-year contract discount
3956-CJUST,Female,1,No,No,23,Month-to-month,Fiber optic,Bank transfer (automatic),75.4,1643.55,No,0.6315,Yes,High,571.38,Send retention offer — add TechSupport bundle
4079-WWQQQ,Male,0,No,No,72,Two year,DSL,Bank transfer (automatic),65.55,4807.45,No,0.0428,No,Low,33.67,Standard engagement — quarterly check-in
6103-BOCOU,Female,0,No,No,26,Month-to-month,Fiber optic,Electronic check,80.7,2193.0,No,0.7622,Yes,Critical,738.11,Immediate call — offer 2-year contract discount
5149-TGWDZ,Female,0,No,No,21,One year,Fiber optic,Mailed check,104.55,2239.4,No,0.5975,Yes,High,749.62,Send retention offer — add TechSupport bundle
7471-WNSUF,Male,0,Yes,No,60,One year,No,Bank transfer (automatic),24.15,1505.9,No,0.0306,No,Low,8.87,Standard engagement — quarterly check-in
8942-DBMHZ,Male,0,No,No,12,Month-to-month,No,Mailed check,20.45,255.35,No,0.31,No,Medium,76.07,Loyalty email — highlight service value
4301-VVZKA,Male,0,Yes,No,16,Month-to-month,Fiber optic,Electronic check,75.4,1189.4,No,0.8228,Yes,Critical,744.47,Immediate call — offer 2-year contract discount
9199-PWQVC,Female,0,Yes,No,63,One year,DSL,Credit card (automatic),79.7,4786.15,No,0.1528,No,Low,146.14,Standard engagement — quarterly check-in
4824-GUCBY,Female,1,No,No,22,Month-to-month,Fiber optic,Electronic check,81.7,1820.9,No,0.569,Yes,High,557.85,Send retention offer — add TechSupport bundle
5393-HJZSM,Female,0,Yes,Yes,32,Month-to-month,DSL,Bank transfer (automatic),76.3,2404.15,No,0.1656,No,Low,151.62,Standard engagement — quarterly check-in
7074-IEVOJ,Female,1,No,No,3,Month-to-month,Fiber optic,Electronic check,79.4,205.05,Yes,0.8635,Yes,Critical,822.74,Immediate call — offer 2-year contract discount
9625-QSTYE,Female,0,No,No,13,Month-to-month,Fiber optic,Electronic check,81.15,952.3,Yes,0.7499,Yes,Critical,730.25,Immediate call — offer 2-year contract discount
0862-PRCBS,Female,0,Yes,Yes,68,Two year,Fiber optic,Credit card (automatic),103.75,7039.45,No,0.1609,No,Low,200.32,Standard engagement — quarterly check-in
8812-ZRHFP,Female,0,Yes,Yes,30,One year,Fiber optic,Electronic check,86.45,2538.05,No,0.4356,No,Medium,451.89,Loyalty email — highlight service value
5146-CBVOE,Female,0,No,No,16,Month-to-month,Fiber optic,Bank transfer (automatic),75.1,1212.85,No,0.6253,Yes,High,563.52,Send retention offer — add TechSupport bundle
0454-OKRCT,Male,0,No,No,33,Two year,Fiber optic,Bank transfer (automatic),80.6,2651.1,No,0.1361,No,Low,131.64,Standard engagement — quarterly check-in
5787-KXGIY,Male,0,Yes,No,72,Two year,No,Credit card (automatic),19.3,1304.8,No,0.0069,No,Low,1.6,Standard engagement — quarterly check-in
4750-ZRXIU,Female,1,No,No,4,Month-to-month,Fiber optic,Electronic check,84.6,360.1,Yes,0.9062,Yes,Critical,919.97,Immediate call — offer 2-year contract discount
4198-VFOEA,Female,0,No,No,12,One year,DSL,Mailed check,33.6,435.45,No,0.3522,No,Medium,142.01,Loyalty email — highlight service value
6630-UJZMY,Female,1,Yes,No,4,Month-to-month,Fiber optic,Electronic check,83.25,308.05,No,0.9046,Yes,Critical,903.7,Immediate call — offer 2-year contract discount
5709-LVOEQ,Female,0,Yes,Yes,0,Two year,DSL,Mailed check,80.85,,No,0.2652,No,Medium,257.3,Loyalty email — highlight service value
6400-BWQKW,Female,0,No,No,6,Month-to-month,Fiber optic,Electronic check,79.05,434.5,Yes,0.7848,Yes,Critical,744.46,Immediate call — offer 2-year contract discount
2692-AQCPF,Female,0,Yes,No,65,One year,Fiber optic,Credit card (automatic),108.05,7118.9,No,0.3621,No,Medium,469.5,Loyalty email — highlight service value
0347-UBKUZ,Female,0,No,No,15,Month-to-month,No,Mailed check,19.9,320.45,No,0.276,No,Medium,65.91,Loyalty email — highlight service value
0835-DUUIQ,Female,0,No,Yes,24,One year,No,Bank transfer (automatic),21.05,531.55,No,0.0724,No,Low,18.29,Standard engagement — quarterly check-in
0811-GSDTP,Female,0,No,Yes,13,Month-to-month,DSL,Electronic check,30.15,382.2,No,0.5279,Yes,High,190.99,Send retention offer — add TechSupport bundle
7567-ECMCM,Male,0,No,No,24,Month-to-month,Fiber optic,Credit card (automatic),79.85,2001.0,No,0.7694,Yes,Critical,737.24,Immediate call — offer 2-year contract discount
6115-ZTBFQ,Female,0,Yes,No,72,Two year,DSL,Bank transfer (automatic),65.5,4919.7,No,0.0309,No,Low,24.29,Standard engagement — quarterly check-in
6353-BRMMA,Female,0,Yes,Yes,54,Month-to-month,Fiber optic,Bank transfer (automatic),104.1,5645.8,No,0.525,Yes,High,655.83,Send retention offer — add TechSupport bundle
6680-WKXRZ,Female,0,No,No,3,Month-to-month,Fiber optic,Bank transfer (automatic),74.4,215.8,Yes,0.7889,Yes,Critical,704.33,Immediate call — offer 2-year contract discount
6231-WFGFH,Male,0,Yes,Yes,4,Month-to-month,No,Mailed check,20.5,77.6,No,0.421,No,Medium,103.57,Loyalty email — highlight service value
9904-EHEVJ,Female,1,Yes,Yes,32,Month-to-month,Fiber optic,Mailed check,91.35,2896.55,No,0.7922,Yes,Critical,868.41,Immediate call — offer 2-year contract discount
7028-DVOIQ,Male,1,No,No,35,Month-to-month,Fiber optic,Electronic check,99.05,3395.8,Yes,0.8409,Yes,Critical,999.49,Immediate call — offer 2-year contract discount
6169-PPETC,Male,0,Yes,Yes,35,Two year,No,Bank transfer (automatic),20.5,759.35,No,0.0239,No,Low,5.88,Standard engagement — quarterly check-in
4208-UFFGW,Male,1,No,No,2,Month-to-month,DSL,Mailed check,44.95,85.15,Yes,0.6689,Yes,High,360.8,Send retention offer — add TechSupport bundle
8584-KMVXD,Female,0,No,No,8,Month-to-month,Fiber optic,Electronic check,75.6,535.55,No,0.7147,Yes,Critical,648.38,Immediate call — offer 2-year contract discount
8467-WYNSR,Male,0,No,No,22,Month-to-month,DSL,Mailed check,55.1,1253.15,No,0.2735,No,Medium,180.84,Loyalty email — highlight service value
0851-DFJKB,Female,0,No,No,15,Month-to-month,DSL,Electronic check,58.95,955.15,No,0.2869,No,Medium,202.95,Loyalty email — highlight service value
5382-SOYZL,Male,0,No,No,22,Month-to-month,Fiber optic,Electronic check,95.1,2162.6,No,0.8728,Yes,Critical,996.04,Immediate call — offer 2-year contract discount
9448-REEVD,Male,0,Yes,No,1,Month-to-month,DSL,Credit card (automatic),44.7,44.7,Yes,0.608,Yes,High,326.13,Send retention offer — add TechSupport bundle
3261-CQXOL,Female,0,Yes,Yes,71,Two year,No,Bank transfer (automatic),25.45,1813.35,No,0.0074,No,Low,2.26,Standard engagement — quarterly check-in
8388-FYNPZ,Male,0,No,No,4,Month-to-month,DSL,Electronic check,56.75,245.15,No,0.4836,No,Medium,329.33,Loyalty email — highlight service value
4002-BQWPQ,Male,0,No,No,25,Month-to-month,DSL,Bank transfer (automatic),81.75,2028.8,No,0.2963,No,Medium,290.67,Loyalty email — highlight service value
5651-YLPRD,Female,0,Yes,Yes,32,Month-to-month,Fiber optic,Electronic check,86.1,2723.75,No,0.6625,Yes,High,684.49,Send retention offer — add TechSupport bundle
2826-DXLQO,Male,1,Yes,No,7,Month-to-month,DSL,Bank transfer (automatic),29.8,220.45,No,0.5932,Yes,High,212.13,Send retention offer — add TechSupport bundle
4378-BZYFP,Male,0,No,No,17,One year,No,Mailed check,20.5,365.8,No,0.1982,No,Low,48.76,Standard engagement — quarterly check-in
9489-UTFKA,Male,1,Yes,No,8,Month-to-month,DSL,Bank transfer (automatic),60.9,551.95,No,0.5352,Yes,High,391.12,Send retention offer — add TechSupport bundle
4849-PYRLQ,Female,1,No,No,56,Two year,DSL,Bank transfer (automatic),73.25,4054.2,No,0.0402,No,Low,35.34,Standard engagement — quarterly check-in
9117-SHLZX,Male,0,No,No,1,Month-to-month,DSL,Mailed check,45.7,45.7,Yes,0.7221,Yes,Critical,396.0,Immediate call — offer 2-year contract discount
9889-TMAHG,Male,1,No,No,8,Month-to-month,Fiber optic,Credit card (automatic),100.3,832.35,Yes,0.7179,Yes,Critical,864.06,Immediate call — offer 2-year contract discount
4541-RMRLG,Male,0,No,No,7,Month-to-month,No,Electronic check,19.25,112.3,Yes,0.3288,No,Medium,75.95,Loyalty email — highlight service value
7764-BDPEE,Male,0,No,Yes,3,Month-to-month,No,Mailed check,20.85,60.65,No,0.3385,No,Medium,84.69,Loyalty email — highlight service value
3429-IFLEM,Female,0,No,No,71,Two year,DSL,Credit card (automatic),77.35,5550.1,No,0.0181,No,Low,16.8,Standard engagement — quarterly check-in
3158-MOERK,Female,0,No,No,2,Month-to-month,Fiber optic,Electronic check,96.0,174.8,Yes,0.92,Yes,Critical,1059.84,Immediate call — offer 2-year contract discount
7294-TMAOP,Female,0,No,No,1,Month-to-month,Fiber optic,Electronic check,90.55,90.55,Yes,0.8625,Yes,Critical,937.19,Immediate call — offer 2-year contract discount
5002-GCQFH,Male,0,Yes,No,49,Month-to-month,Fiber optic,Bank transfer (automatic),93.85,4733.1,No,0.5388,Yes,High,606.8,Send retention offer — add TechSupport bundle
0556-FJEGU,Male,0,No,No,58,Two year,DSL,Bank transfer (automatic),70.1,4048.95,No,0.034,No,Low,28.6,Standard engagement — quarterly check-in
8919-FYFQZ,Male,1,Yes,No,44,Month-to-month,DSL,Electronic check,30.35,1359.7,Yes,0.4395,No,Medium,160.07,Loyalty email — highlight service value
0604-THJFP,Female,0,Yes,Yes,59,Two year,DSL,Credit card (automatic),75.95,4542.35,No,0.0599,No,Low,54.59,Standard engagement — quarterly check-in
2834-JRTUA,Male,0,No,No,71,Two year,Fiber optic,Electronic check,108.05,7532.15,Yes,0.1511,No,Low,195.92,Standard engagement — quarterly check-in
5875-YPQFJ,Male,0,No,No,1,Month-to-month,Fiber optic,Electronic check,69.9,69.9,Yes,0.8442,Yes,Critical,708.11,Immediate call — offer 2-year contract discount
5879-SESNB,Female,0,No,No,11,Month-to-month,Fiber optic,Electronic check,75.25,888.65,No,0.7807,Yes,Critical,704.97,Immediate call — offer 2-year contract discount
6646-QVXLR,Male,1,Yes,No,62,One year,Fiber optic,Electronic check,103.75,6383.35,Yes,0.5287,Yes,High,658.23,Send retention offer — add TechSupport bundle
6461-PPAXN,Female,0,Yes,Yes,35,One year,DSL,Bank transfer (automatic),54.95,1916.0,No,0.0897,No,Low,59.15,Standard engagement — quarterly check-in
3318-ISQFQ,Female,0,No,No,20,Month-to-month,No,Bank transfer (automatic),19.5,413.0,No,0.2573,No,Medium,60.21,Loyalty email — highlight service value
1106-HRLKZ,Male,0,Yes,Yes,40,Two year,No,Mailed check,19.6,808.95,No,0.0241,No,Low,5.67,Standard engagement — quarterly check-in
2483-XSSMZ,Female,0,No,No,39,One year,DSL,Electronic check,47.85,1886.4,No,0.1428,No,Low,82.0,Standard engagement — quarterly check-in
8603-IJWDN,Male,0,No,No,1,Month-to-month,Fiber optic,Electronic check,86.6,86.6,Yes,0.9055,Yes,Critical,941.0,Immediate call — offer 2-year contract discount
8165-ZJRNM,Female,0,Yes,Yes,72,Two year,No,Bank transfer (automatic),23.75,1679.25,No,0.0067,No,Low,1.91,Standard engagement — quarterly check-in
9369-XFEHK,Female,1,Yes,No,33,Month-to-month,Fiber optic,Bank transfer (automatic),80.6,2656.5,Yes,0.7033,Yes,Critical,680.23,Immediate call — offer 2-year contract discount
2604-XVDAM,Female,0,No,No,12,Month-to-month,DSL,Bank transfer (automatic),43.8,540.95,No,0.4677,No,Medium,245.82,Loyalty email — highlight service value
3717-OFRTN,Male,0,No,No,1,Month-to-month,No,Bank transfer (automatic),19.75,19.75,No,0.3514,No,Medium,83.28,Loyalty email — highlight service value
9046-JBFWA,Male,0,No,Yes,27,Month-to-month,No,Mailed check,19.15,537.35,No,0.1549,No,Low,35.6,Standard engagement — quarterly check-in
3280-NMUVX,Male,0,Yes,Yes,34,One year,No,Credit card (automatic),19.6,678.8,No,0.0542,No,Low,12.75,Standard engagement — quarterly check-in
1206-EHBDD,Female,0,Yes,No,56,Two year,Fiber optic,Bank transfer (automatic),80.3,4513.65,No,0.0776,No,Low,74.78,Standard engagement — quarterly check-in
8361-LBRDI,Female,0,No,No,58,Two year,No,Credit card (automatic),24.35,1423.85,No,0.016,No,Low,4.68,Standard engagement — quarterly check-in
4883-KCPZJ,Female,0,Yes,Yes,22,Two year,No,Credit card (automatic),25.25,555.4,No,0.0542,No,Low,16.42,Standard engagement — quarterly check-in
9108-EQPNQ,Female,0,Yes,Yes,10,Two year,No,Credit card (automatic),26.1,225.55,No,0.0861,No,Low,26.97,Standard engagement — quarterly check-in
7277-KAMWT,Male,0,No,No,13,Two year,No,Credit card (automatic),20.0,268.45,No,0.0733,No,Low,17.59,Standard engagement — quarterly check-in
3842-IYKUE,Female,0,No,No,35,Month-to-month,Fiber optic,Credit card (automatic),85.3,2917.5,Yes,0.4846,No,Medium,496.04,Loyalty email — highlight service value
6641-XRPSU,Female,0,No,No,34,Month-to-month,Fiber optic,Credit card (automatic),70.0,2416.1,Yes,0.6326,Yes,High,531.38,Send retention offer — add TechSupport bundle
1374-DMZUI,Female,1,No,No,4,Month-to-month,Fiber optic,Electronic check,94.3,424.45,Yes,0.926,Yes,Critical,1047.86,Immediate call — offer 2-year contract discount
2545-LXYVJ,Male,0,Yes,No,72,Two year,No,Bank transfer (automatic),20.7,1492.1,No,0.0068,No,Low,1.69,Standard engagement — quarterly check-in
3234-VKACU,Male,0,No,No,2,Month-to-month,DSL,Electronic check,70.3,132.4,No,0.6463,Yes,High,545.22,Send retention offer — add TechSupport bundle
8357-EQXFO,Female,0,No,No,7,Month-to-month,Fiber optic,Electronic check,95.35,660.9,Yes,0.8788,Yes,Critical,1005.52,Immediate call — offer 2-year contract discount
1989-PRJHP,Male,1,Yes,No,27,Month-to-month,Fiber optic,Electronic check,75.5,1893.95,Yes,0.7935,Yes,Critical,718.91,Immediate call — offer 2-year contract discount
8120-JDCAM,Male,0,Yes,Yes,4,Month-to-month,Fiber optic,Mailed check,69.55,284.9,No,0.8113,Yes,Critical,677.11,Immediate call — offer 2-year contract discount
8917-FAEMR,Female,0,No,No,37,Two year,No,Mailed check,19.85,784.25,No,0.0328,No,Low,7.81,Standard engagement — quarterly check-in
7047-YXDMZ,Male,0,No,No,21,Month-to-month,No,Mailed check,20.0,417.7,No,0.2344,No,Low,56.26,Standard engagement — quarterly check-in
2858-EIMXH,Female,1,Yes,No,53,One year,Fiber optic,Credit card (automatic),95.85,5016.25,No,0.6046,Yes,High,695.41,Send retention offer — add TechSupport bundle
9524-EGPJC,Female,0,No,No,18,Month-to-month,Fiber optic,Electronic check,90.1,1612.75,Yes,0.7911,Yes,Critical,855.34,Immediate call — offer 2-year contract discount
6993-OHLXR,Female,0,No,No,2,Month-to-month,Fiber optic,Electronic check,68.95,119.75,Yes,0.7751,Yes,Critical,641.32,Immediate call — offer 2-year contract discount
8818-XYFCQ,Male,0,Yes,Yes,32,Month-to-month,Fiber optic,Credit card (automatic),99.55,3204.65,Yes,0.7147,Yes,Critical,853.78,Immediate call — offer 2-year contract discount
6419-ZTTLE,Male,1,Yes,No,23,One year,No,Electronic check,20.75,485.2,No,0.1804,No,Low,44.92,Standard engagement — quarterly check-in
0929-HYQEW,Male,0,No,No,3,Month-to-month,DSL,Mailed check,50.15,160.85,No,0.6042,Yes,High,363.61,Send retention offer — add TechSupport bundle
6614-YOLAC,Female,0,Yes,Yes,71,Two year,DSL,Mailed check,58.65,4145.25,No,0.0282,No,Low,19.85,Standard engagement — quarterly check-in
7426-RHZGU,Male,0,No,No,9,Month-to-month,Fiber optic,Bank transfer (automatic),95.9,827.45,No,0.8127,Yes,Critical,935.26,Immediate call — offer 2-year contract discount
4065-JJAVA,Female,0,No,No,1,Month-to-month,DSL,Electronic check,49.5,49.5,No,0.5702,Yes,High,338.7,Send retention offer — add TechSupport bundle
4695-VADHF,Male,0,Yes,Yes,18,Month-to-month,DSL,Electronic check,57.45,990.85,Yes,0.4623,No,Medium,318.71,Loyalty email — highlight service value
3863-IUBJR,Male,0,Yes,Yes,12,One year,DSL,Credit card (automatic),53.65,696.35,Yes,0.3324,No,Medium,214.0,Loyalty email — highlight service value
7649-SIJJF,Male,0,Yes,No,71,Two year,DSL,Mailed check,80.1,5585.4,No,0.0401,No,Low,38.54,Standard engagement — quarterly check-in
9361-YNQWJ,Female,0,No,No,64,One year,No,Bank transfer (automatic),24.4,1601.2,No,0.0352,No,Low,10.31,Standard engagement — quarterly check-in
3748-FVMZZ,Male,0,No,No,4,Month-to-month,DSL,Electronic check,40.05,162.45,No,0.7609,Yes,Critical,365.69,Immediate call — offer 2-year contract discount
9391-TTOYH,Female,0,No,No,23,Month-to-month,No,Mailed check,19.5,470.2,No,0.281,No,Medium,65.75,Loyalty email — highlight service value
1452-XRSJV,Female,0,Yes,Yes,39,Month-to-month,DSL,Credit card (automatic),51.05,2066.0,No,0.1714,No,Low,105.0,Standard engagement — quarterly check-in
3422-WJOYD,Male,0,Yes,No,28,One year,DSL,Mailed check,54.35,1426.45,No,0.124,No,Low,80.87,Standard engagement — quarterly check-in
8242-SOQUO,Female,1,No,No,5,Month-to-month,Fiber optic,Electronic check,84.7,392.5,No,0.8571,Yes,Critical,871.16,Immediate call — offer 2-year contract discount
7460-ITWWP,Female,1,Yes,No,45,Month-to-month,Fiber optic,Electronic check,86.1,3861.45,No,0.7002,Yes,Critical,723.45,Immediate call — offer 2-year contract discount
7147-AYBAA,Male,0,No,No,37,Month-to-month,Fiber optic,Mailed check,70.35,2552.9,No,0.6535,Yes,High,551.68,Send retention offer — add TechSupport bundle
7868-TMWMZ,Female,1,Yes,No,60,Two year,Fiber optic,Bank transfer (automatic),110.0,6668.35,No,0.1466,No,Low,193.51,Standard engagement — quarterly check-in
4822-RVYBB,Male,1,No,No,8,Month-to-month,Fiber optic,Electronic check,100.6,819.4,Yes,0.9191,Yes,Critical,1109.54,Immediate call — offer 2-year contract discount
6732-FZUGP,Female,0,No,No,47,One year,Fiber optic,Credit card (automatic),94.9,4615.25,No,0.3219,No,Medium,366.58,Loyalty email — highlight service value
8436-BJUMM,Male,0,Yes,Yes,26,Month-to-month,Fiber optic,Electronic check,83.75,2070.6,Yes,0.7721,Yes,Critical,775.96,Immediate call — offer 2-year contract discount
4184-TJFAN,Female,1,Yes,Yes,3,Month-to-month,Fiber optic,Mailed check,88.3,273.75,Yes,0.7363,Yes,Critical,780.18,Immediate call — offer 2-year contract discount
8329-GWVPJ,Female,0,Yes,Yes,50,Month-to-month,Fiber optic,Bank transfer (automatic),69.75,3557.7,No,0.4362,No,Medium,365.1,Loyalty email — highlight service value
1352-VHKAJ,Male,0,Yes,Yes,27,Month-to-month,DSL,Bank transfer (automatic),71.6,1957.1,No,0.4065,No,Medium,349.26,Loyalty email — highlight service value
4145-UQXUQ,Female,1,No,No,8,Month-to-month,Fiber optic,Electronic check,92.1,729.95,Yes,0.8848,Yes,Critical,977.88,Immediate call — offer 2-year contract discount
